                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                 1.3224,                0.60645,                 1.0061,                0.94539,                0.95012,                0.95352,                 0.4673,                 1.7317,                0.65333,                  1.231,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.3275,                0.60759,                 1.0006,                0.94904,                0.95732,                0.94915,                0.47208,                  1.723,                0.62876,                 1.2316,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.3428,                0.60776,                 1.0048,                0.94585,                0.95856,                0.96031,                0.49594,                 1.5897,                 0.6136,                 1.1554,                0.00101,                0.00101,                0.00101
                     53,                  1.311,                0.60171,                0.99674,                0.93065,                0.92683,                0.91042,                0.43719,                 1.7741,                0.65172,                 1.2625,              0.0009902,              0.0009902,              0.0009902
                     54,                  1.318,                0.58939,                 1.0079,                0.95549,                0.91635,                0.95856,                 0.4839,                 1.6808,                0.63307,                  1.194,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.3271,                0.58786,                  1.005,                0.93746,                0.91403,                0.92529,                0.46844,                 1.6705,                0.61074,                 1.2048,              0.0009506,              0.0009506,              0.0009506
                     56,                 1.3163,                0.58605,                 1.0108,                 0.9199,                0.92683,                0.90741,                0.46228,                 1.6223,                0.61427,                 1.1901,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.3023,                0.57646,                0.99436,                0.94504,                0.94355,                0.96227,                0.47129,                 1.6898,                0.59539,                 1.2159,               0.000911,               0.000911,               0.000911
                     58,                 1.2934,                 0.5862,                0.99669,                0.94356,                0.91748,                0.93275,                0.44725,                 1.7851,                0.60885,                 1.2595,              0.0008912,              0.0008912,              0.0008912
                     59,                 1.3047,                0.58269,                0.99866,                0.96911,                0.95649,                0.95951,                0.51133,                 1.6248,                0.56059,                 1.1591,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.2888,                0.56614,                0.98536,                0.94009,                0.92683,                  0.931,                0.46212,                 1.7123,                0.61996,                 1.2219,              0.0008516,              0.0008516,              0.0008516
                     61,                 1.2779,                0.56724,                0.98975,                0.93367,                0.95122,                0.93806,                0.45228,                 1.7171,                0.59758,                 1.2187,              0.0008318,              0.0008318,              0.0008318
                     62,                 1.2863,                0.56805,                0.99118,                0.96881,                0.94696,                0.95242,                0.52199,                 1.5658,                0.58021,                 1.1411,               0.000812,               0.000812,               0.000812
                     63,                 1.3083,                0.58275,                 1.0041,                0.93388,                0.94738,                0.93861,                0.44016,                 1.7931,                0.60025,                 1.2704,              0.0007922,              0.0007922,              0.0007922
                     64,                 1.2854,                0.56165,                0.98273,                0.97504,                 0.9528,                0.96652,                0.49867,                 1.6393,                 0.5761,                 1.1781,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.2483,                0.54276,                0.98768,                0.95884,                0.93293,                0.94405,                0.46706,                 1.6678,                0.59515,                 1.2111,              0.0007526,              0.0007526,              0.0007526
                     66,                 1.2811,                0.56475,                0.98577,                0.94435,                0.96341,                0.94981,                0.47468,                 1.6839,                0.57551,                 1.2022,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.2517,                0.55997,                0.98153,                0.95654,                0.93933,                0.94561,                0.47463,                 1.6771,                0.58825,                 1.2104,               0.000713,               0.000713,               0.000713
                     68,                 1.2574,                0.55024,                0.98209,                0.95642,                0.93682,                0.93746,                0.46434,                 1.6567,                0.59224,                 1.1973,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.2591,                0.55609,                0.98112,                 0.9556,                0.96341,                0.96102,                0.50012,                 1.5882,                0.57104,                 1.1654,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.2647,                0.53942,                0.98498,                 0.9567,                0.94298,                0.94399,                0.48731,                 1.6083,                0.56367,                 1.1829,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.2469,                0.54569,                0.97022,                0.95588,                0.92481,                0.93883,                0.43242,                 1.8437,                0.63163,                 1.3127,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.2702,                0.55791,                  0.986,                0.95143,                0.95547,                0.96542,                0.47902,                 1.6589,                0.58406,                 1.1991,               0.000614,               0.000614,               0.000614
                     73,                 1.2275,                 0.5315,                 0.9736,                0.96354,                0.96694,                0.96711,                0.48444,                 1.6581,                0.57128,                 1.1933,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.2331,                0.53806,                0.98495,                0.96341,                 0.9634,                0.95606,                0.45659,                 1.7358,                0.59133,                 1.2548,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.2311,                0.53112,                0.97617,                0.94054,                0.95732,                0.94905,                0.45748,                 1.7362,                0.59454,                 1.2343,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.2253,                0.52822,                0.97186,                0.96578,                0.96951,                0.96648,                0.48232,                 1.6396,                0.57135,                 1.1791,              0.0005348,              0.0005348,              0.0005348
                     77,                 1.2391,                0.53266,                0.97674,                0.94496,                0.94227,                0.94827,                0.46309,                 1.6983,                0.58514,                 1.2262,               0.000515,               0.000515,               0.000515
                     78,                 1.2151,                0.52817,                0.97127,                0.97559,                0.97493,                0.96859,                0.51144,                 1.6105,                0.54733,                 1.1679,              0.0004952,              0.0004952,              0.0004952
