                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.3758,                0.64741,                 1.2333,                0.97528,                0.96224,                 0.9713,                0.49705,                 1.6005,                0.59907,                 1.3593,              0.0016238,              0.0016238,              0.0016238
                     22,                 1.3694,                 0.6401,                 1.2248,                0.98723,                0.94242,                0.97607,                0.46236,                 1.7715,                0.65892,                 1.5024,               0.001604,               0.001604,               0.001604
                     23,                 1.3686,                0.63962,                 1.2393,                0.97375,                0.93902,                0.94909,                0.41939,                 1.8719,                0.67344,                 1.5687,              0.0015842,              0.0015842,              0.0015842
                     24,                 1.3764,                0.63172,                 1.2315,                0.96197,                0.96341,                0.96044,                0.46226,                 1.6868,                0.61339,                 1.4171,              0.0015644,              0.0015644,              0.0015644
                     25,                 1.3717,                0.62469,                 1.2317,                0.99283,                0.97561,                0.98082,                0.53286,                 1.5781,                0.54642,                 1.3534,              0.0015446,              0.0015446,              0.0015446
                     26,                 1.3687,                0.61215,                 1.2356,                 0.9798,                0.92073,                0.96695,                0.46905,                 1.7039,                0.68101,                 1.4527,              0.0015248,              0.0015248,              0.0015248
                     27,                 1.3527,                0.59144,                 1.2113,                0.99001,                0.96341,                0.98112,                0.48478,                 1.7075,                0.59313,                 1.4414,               0.001505,               0.001505,               0.001505
                     28,                 1.3451,                0.59446,                 1.2125,                0.98742,                0.95703,                0.97688,                0.47098,                 1.7148,                0.58618,                 1.4471,              0.0014852,              0.0014852,              0.0014852
                     29,                  1.329,                0.58876,                  1.217,                 0.9707,                0.87805,                0.91251,                0.42209,                 1.8441,                 0.6127,                 1.5757,              0.0014654,              0.0014654,              0.0014654
                     30,                 1.3415,                0.57241,                  1.214,                0.99185,                0.97561,                0.97844,                0.50919,                 1.6562,                0.56608,                 1.4113,              0.0014456,              0.0014456,              0.0014456
                     31,                 1.3333,                0.57893,                 1.2158,                0.97512,                0.95591,                0.96492,                0.43158,                 1.8411,                0.60459,                 1.5421,              0.0014258,              0.0014258,              0.0014258
                     32,                 1.3341,                0.57793,                 1.2232,                 0.9869,                0.91853,                 0.9697,                0.49327,                 1.7039,                0.64883,                  1.461,               0.001406,               0.001406,               0.001406
                     33,                 1.3231,                0.57176,                 1.2194,                0.98142,                0.96951,                0.96489,                0.43084,                 1.8007,                0.62919,                 1.5391,              0.0013862,              0.0013862,              0.0013862
                     34,                 1.3134,                0.56269,                 1.2085,                0.96929,                0.86585,                0.87879,                0.37041,                  1.885,                 0.6307,                 1.5927,              0.0013664,              0.0013664,              0.0013664
                     35,                 1.3347,                0.56917,                 1.2034,                0.96345,                0.96426,                 0.9701,                0.46198,                   1.72,                 0.5705,                 1.4598,              0.0013466,              0.0013466,              0.0013466
                     36,                 1.3146,                0.57132,                 1.2054,                0.97503,                0.96951,                 0.9685,                0.45914,                 1.7386,                0.56494,                 1.4842,              0.0013268,              0.0013268,              0.0013268
                     37,                 1.3227,                 0.5677,                 1.2058,                0.96745,                0.94512,                0.96106,                0.48059,                 1.7607,                0.56619,                 1.4945,               0.001307,               0.001307,               0.001307
                     38,                 1.3155,                0.54242,                 1.1985,                0.99354,                0.96951,                 0.9887,                0.51837,                 1.6541,                0.52487,                 1.4053,              0.0012872,              0.0012872,              0.0012872
                     39,                 1.3075,                0.55804,                 1.1955,                0.98739,                0.95485,                0.97339,                0.50688,                 1.6595,                0.55405,                 1.4206,              0.0012674,              0.0012674,              0.0012674
                     40,                 1.2876,                0.53546,                 1.1881,                0.98753,                0.96544,                0.98246,                0.54645,                 1.5845,                0.51369,                 1.3561,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.3068,                0.54041,                 1.2041,                0.98663,                0.97561,                0.98312,                0.47589,                 1.7157,                0.53742,                 1.4733,              0.0012278,              0.0012278,              0.0012278
                     42,                 1.2961,                0.53723,                 1.1978,                0.94442,                0.93251,                0.92053,                0.42585,                 1.8861,                0.58757,                 1.6088,               0.001208,               0.001208,               0.001208
                     43,                 1.2753,                0.53455,                 1.1942,                0.95814,                0.97561,                0.97027,                0.47285,                 1.7586,                0.56677,                 1.4783,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.2728,                0.52063,                 1.1895,                0.95608,                0.95122,                0.95782,                0.43534,                  1.824,                0.57107,                 1.5585,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.2558,                0.52402,                 1.1815,                0.98587,                0.90244,                0.93171,                0.47892,                 1.6973,                0.53825,                 1.4544,              0.0011486,              0.0011486,              0.0011486
                     46,                 1.2629,                 0.5187,                 1.1741,                0.97846,                0.84756,                0.89606,                0.45062,                 1.6806,                0.53516,                 1.4412,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.2474,                0.51202,                 1.1714,                0.95803,                0.95122,                0.96938,                0.50918,                 1.6505,                0.56568,                 1.4272,               0.001109,               0.001109,               0.001109
                     48,                 1.2385,                0.50174,                 1.1624,                 0.9753,                0.96293,                0.98093,                0.51721,                 1.6546,                0.55094,                 1.4274,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.2333,                0.51393,                 1.1623,                0.98059,                0.92394,                0.94527,                0.47289,                 1.6898,                0.54915,                 1.4552,              0.0010694,              0.0010694,              0.0010694
                     50,                  1.225,                0.50021,                 1.1669,                0.97514,                0.95659,                 0.9573,                 0.4577,                 1.8063,                0.57417,                 1.5661,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.2306,                0.49582,                 1.1516,                0.94954,                0.93902,                0.93417,                0.44397,                 1.8929,                0.56008,                 1.6427,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.2467,                0.49396,                 1.1721,                0.97515,                0.95696,                0.96364,                0.45735,                 1.8197,                0.55617,                 1.5384,                0.00101,                0.00101,                0.00101
                     53,                 1.2262,                0.49666,                 1.1533,                 0.9809,                0.93947,                 0.9671,                0.47016,                 1.7579,                0.58384,                 1.5114,              0.0009902,              0.0009902,              0.0009902
                     54,                 1.2075,                0.49141,                 1.1486,                0.98546,                0.98171,                0.98393,                0.48913,                 1.7002,                0.53228,                 1.4707,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.2008,                 0.4831,                 1.1418,                0.95332,                0.94512,                  0.953,                0.46266,                 1.8137,                0.56702,                 1.5549,              0.0009506,              0.0009506,              0.0009506
                     56,                 1.2014,                0.48489,                 1.1486,                0.96911,                0.95663,                0.96759,                0.43925,                 1.8765,                0.55758,                 1.6191,              0.0009308,              0.0009308,              0.0009308
                     57,                 1.1912,                0.48126,                 1.1381,                0.95401,                0.95732,                0.96383,                0.46847,                 1.7294,                0.55932,                 1.4871,               0.000911,               0.000911,               0.000911
                     58,                  1.164,                0.48094,                 1.1251,                0.92613,                0.84756,                0.86072,                0.37436,                 1.9207,                 0.6205,                 1.6475,              0.0008912,              0.0008912,              0.0008912
                     59,                 1.1757,                 0.4769,                 1.1343,                0.97949,                0.96951,                0.97639,                0.47348,                  1.743,                0.52467,                 1.4984,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.1522,                0.45808,                 1.1142,                0.99374,                0.97561,                0.99132,                 0.5166,                 1.6887,                0.51905,                 1.4717,              0.0008516,              0.0008516,              0.0008516
                     61,                 1.1798,                0.47514,                 1.1301,                0.98624,                0.95732,                0.97213,                0.46153,                 1.7946,                0.55096,                 1.5432,              0.0008318,              0.0008318,              0.0008318
                     62,                 1.1492,                0.46207,                  1.127,                0.96788,                0.93902,                0.94515,                0.45333,                 1.8495,                0.55688,                 1.5884,               0.000812,               0.000812,               0.000812
                     63,                 1.1505,                0.46531,                 1.1118,                0.98077,                0.96341,                0.96855,                0.47033,                 1.7843,                0.55473,                 1.5453,              0.0007922,              0.0007922,              0.0007922
                     64,                 1.1579,                0.45487,                  1.113,                0.98675,                0.96951,                0.98358,                0.50383,                 1.7113,                0.52359,                 1.4983,              0.0007724,              0.0007724,              0.0007724
                     65,                 1.1333,                 0.4553,                 1.1102,                0.97405,                0.96341,                0.96792,                0.48702,                 1.7036,                0.52509,                 1.4995,              0.0007526,              0.0007526,              0.0007526
                     66,                 1.1079,                0.44313,                 1.0978,                0.97435,                0.95732,                 0.9638,                0.46892,                 1.7676,                0.53332,                 1.5565,              0.0007328,              0.0007328,              0.0007328
                     67,                 1.1421,                0.45479,                 1.1128,                0.96669,                0.94512,                0.94944,                0.45607,                 1.8182,                0.56034,                 1.5977,               0.000713,               0.000713,               0.000713
                     68,                 1.1376,                0.45183,                 1.1058,                0.98746,                0.97561,                0.98398,                0.49197,                  1.793,                 0.5328,                 1.5465,              0.0006932,              0.0006932,              0.0006932
                     69,                 1.1181,                0.45598,                  1.099,                0.97993,                0.95732,                0.96642,                0.48901,                 1.7813,                 0.5408,                 1.5479,              0.0006734,              0.0006734,              0.0006734
                     70,                 1.1064,                0.44434,                 1.0922,                0.96272,                0.94487,                0.94382,                0.45307,                 1.8104,                0.56089,                 1.5863,              0.0006536,              0.0006536,              0.0006536
                     71,                 1.0917,                0.43779,                 1.0853,                0.96246,                0.93789,                0.93445,                0.45915,                 1.8327,                0.54103,                 1.5961,              0.0006338,              0.0006338,              0.0006338
                     72,                 1.0956,                0.43651,                 1.0909,                0.96181,                0.95122,                0.95197,                0.46305,                 1.8271,                0.54014,                 1.6127,               0.000614,               0.000614,               0.000614
                     73,                 1.1017,                0.43501,                 1.0956,                0.96186,                0.96341,                0.96647,                0.45592,                 1.8358,                 0.5331,                 1.6031,              0.0005942,              0.0005942,              0.0005942
                     74,                 1.0957,                0.43113,                 1.0935,                0.93847,                0.92683,                0.92217,                0.42711,                 1.9155,                0.57335,                 1.6765,              0.0005744,              0.0005744,              0.0005744
                     75,                 1.0726,                0.43015,                 1.0697,                0.97529,                0.96257,                0.97039,                0.46767,                 1.8251,                0.53683,                 1.5936,              0.0005546,              0.0005546,              0.0005546
                     76,                 1.0717,                0.42674,                 1.0773,                0.96783,                0.96341,                0.96551,                0.46141,                 1.8526,                0.55482,                 1.6248,              0.0005348,              0.0005348,              0.0005348
                     77,                 1.0459,                0.42037,                 1.0669,                0.97449,                0.97561,                0.97351,                0.49817,                 1.7553,                0.51334,                 1.5217,               0.000515,               0.000515,               0.000515
                     78,                  1.059,                0.43148,                 1.0705,                0.96898,                0.96951,                0.97314,                0.50028,                 1.7226,                0.51905,                 1.5197,              0.0004952,              0.0004952,              0.0004952
                     79,                 1.0381,                0.42097,                 1.0516,                0.97561,                0.97544,                 0.9744,                0.50005,                 1.7379,                0.50939,                 1.5356,              0.0004754,              0.0004754,              0.0004754
                     80,                 1.0452,                0.42432,                 1.0746,                0.96892,                0.96341,                0.97308,                0.47528,                  1.845,                0.55483,                 1.6288,              0.0004556,              0.0004556,              0.0004556
                     81,                 1.0249,                0.41256,                 1.0536,                 0.9695,                0.96925,                0.96882,                0.48522,                 1.7545,                0.53366,                 1.5495,              0.0004358,              0.0004358,              0.0004358
                     82,                 1.0341,                0.41344,                 1.0608,                0.97098,                0.84756,                 0.8939,                0.42109,                 1.8598,                0.54257,                  1.639,               0.000416,               0.000416,               0.000416
                     83,                 1.0035,                0.40958,                 1.0489,                0.97551,                0.97561,                0.97937,                0.51346,                  1.717,                0.49865,                 1.5019,              0.0003962,              0.0003962,              0.0003962
                     84,                 1.0153,                0.40832,                 1.0615,                0.95639,                0.96341,                0.96755,                  0.492,                   1.77,                0.51916,                 1.5576,              0.0003764,              0.0003764,              0.0003764
                     85,                 1.0025,                0.40644,                 1.0539,                0.97347,                0.96341,                0.96615,                0.50334,                 1.7332,                 0.5179,                 1.5172,              0.0003566,              0.0003566,              0.0003566
                     86,                 0.9845,                0.39949,                 1.0449,                0.96336,                0.96199,                0.96136,                0.48703,                 1.7955,                0.53114,                 1.5795,              0.0003368,              0.0003368,              0.0003368
                     87,                0.98515,                0.40047,                 1.0412,                0.96928,                0.96951,                0.97006,                0.48649,                 1.7722,                0.52803,                 1.5719,               0.000317,               0.000317,               0.000317
                     88,                0.97553,                0.39687,                 1.0266,                0.96339,                0.96278,                0.96293,                0.48897,                 1.7733,                0.52574,                 1.5885,              0.0002972,              0.0002972,              0.0002972
                     89,                0.97244,                0.39622,                 1.0272,                0.97497,                0.95017,                0.95861,                0.48433,                 1.7829,                0.53018,                 1.6003,              0.0002774,              0.0002774,              0.0002774
                     90,                0.95889,                0.38918,                 1.0236,                0.98109,                0.94905,                0.96827,                0.47791,                 1.7995,                0.52746,                 1.5965,              0.0002576,              0.0002576,              0.0002576
                     91,                 1.0086,                0.37858,                 1.0764,                0.98073,                0.97561,                0.98564,                0.47784,                 1.8079,                0.52784,                 1.6037,              0.0002378,              0.0002378,              0.0002378
                     92,                0.94776,                0.35554,                 1.0426,                0.96317,                0.95689,                 0.9659,                0.49816,                 1.7524,                 0.5147,                 1.5549,               0.000218,               0.000218,               0.000218
                     93,                0.94958,                0.35873,                 1.0484,                0.96575,                0.85969,                0.91452,                0.47471,                 1.7899,                0.54551,                 1.5942,              0.0001982,              0.0001982,              0.0001982
                     94,                0.94602,                0.36027,                 1.0478,                 0.9565,                0.95122,                0.95637,                0.47284,                 1.8076,                0.53865,                  1.614,              0.0001784,              0.0001784,              0.0001784
                     95,                0.93588,                0.35352,                  1.027,                0.94529,                0.95122,                0.94893,                0.47393,                 1.8113,                0.52985,                 1.6162,              0.0001586,              0.0001586,              0.0001586
                     96,                 0.9261,                0.35447,                 1.0347,                0.95065,                0.94512,                0.94559,                0.46727,                 1.8093,                0.53821,                 1.6263,              0.0001388,              0.0001388,              0.0001388
                     97,                 0.9254,                0.35277,                 1.0333,                0.95054,                0.95122,                0.94244,                0.47047,                 1.8061,                0.53064,                 1.6225,               0.000119,               0.000119,               0.000119
                     98,                 0.9232,                0.34908,                 1.0386,                0.95119,                0.95069,                0.94498,                0.47282,                  1.823,                0.54266,                 1.6378,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.88778,                0.33944,                 1.0125,                0.95728,                0.95648,                0.95383,                0.48092,                 1.8168,                0.54071,                  1.626,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.91378,                0.34828,                 1.0296,                0.95541,                0.95732,                 0.9534,                0.47432,                  1.816,                0.54044,                 1.6341,               5.96e-05,               5.96e-05,               5.96e-05
