                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.4164,                0.71426,                 1.2475,                0.89337,                0.95395,                0.92294,                  0.447,                  1.706,                0.75579,                 1.4597,               0.008416,               0.008416,               0.008416
                     19,                 1.3947,                  0.669,                 1.2429,                0.89609,                0.94737,                0.91756,                0.48156,                 1.5991,                0.67761,                 1.3681,               0.008317,               0.008317,               0.008317
                     20,                 1.3825,                0.67791,                  1.236,                0.87868,                0.92763,                0.88594,                0.37403,                 1.9099,                0.76241,                 1.6225,               0.008218,               0.008218,               0.008218
                     21,                 1.3704,                0.64621,                 1.2355,                0.89691,                0.94737,                0.91084,                0.43131,                 1.7419,                0.75706,                 1.4733,               0.008119,               0.008119,               0.008119
                     22,                 1.3579,                0.65062,                 1.2271,                 0.9239,                0.95842,                0.92758,                0.46836,                 1.6591,                0.67377,                 1.4256,                0.00802,                0.00802,                0.00802
                     23,                 1.3506,                0.62691,                 1.2292,                0.88587,                0.93421,                0.87088,                0.36199,                 1.8968,                0.74146,                 1.5908,               0.007921,               0.007921,               0.007921
                     24,                 1.3744,                0.62904,                 1.2349,                0.85227,                0.88816,                0.83434,                0.31943,                 2.0574,                 0.8755,                 1.7361,               0.007822,               0.007822,               0.007822
                     25,                 1.3498,                0.62741,                 1.2225,                0.89104,                0.96053,                0.87559,                0.43548,                 1.6664,                0.66719,                 1.4326,               0.007723,               0.007723,               0.007723
                     26,                 1.3498,                0.61782,                 1.2265,                0.91517,                0.95395,                0.91921,                0.43027,                 1.7275,                0.69082,                 1.4815,               0.007624,               0.007624,               0.007624
                     27,                 1.3607,                0.61925,                 1.2203,                0.90778,                0.95395,                0.90601,                0.42114,                 1.7383,                0.73965,                 1.4834,               0.007525,               0.007525,               0.007525
                     28,                 1.3342,                0.59605,                 1.2067,                0.91353,                0.97309,                0.92005,                0.38982,                 1.8705,                0.72108,                  1.565,               0.007426,               0.007426,               0.007426
                     29,                 1.3215,                0.59869,                 1.2118,                0.89602,                0.96373,                0.90988,                0.42321,                 1.7728,                0.66884,                 1.5454,               0.007327,               0.007327,               0.007327
                     30,                 1.3351,                0.58519,                 1.2094,                0.90723,                0.96053,                0.92608,                 0.4223,                 1.7573,                0.67642,                 1.4845,               0.007228,               0.007228,               0.007228
                     31,                 1.3141,                0.58902,                 1.1993,                 0.9106,                0.95395,                0.91063,                0.39941,                 1.8614,                0.69342,                 1.5581,               0.007129,               0.007129,               0.007129
                     32,                 1.3062,                0.57583,                 1.1975,                0.85007,                0.92105,                0.84775,                 0.3581,                 1.9426,                 0.7331,                 1.6181,                0.00703,                0.00703,                0.00703
                     33,                 1.2911,                 0.5608,                 1.1883,                0.86575,                0.93341,                0.87225,                0.40616,                 1.7558,                0.69654,                 1.4896,               0.006931,               0.006931,               0.006931
                     34,                 1.2862,                0.55459,                 1.1845,                0.88332,                0.94629,                0.89279,                0.39181,                 1.8949,                0.67486,                 1.5995,               0.006832,               0.006832,               0.006832
                     35,                 1.2918,                0.55008,                 1.1802,                 0.8776,                0.92763,                0.86946,                0.41158,                   1.79,                0.71023,                 1.5218,               0.006733,               0.006733,               0.006733
                     36,                 1.2923,                0.55441,                 1.1915,                0.92384,                0.90132,                0.88621,                0.46613,                  1.571,                 0.6114,                 1.3647,               0.006634,               0.006634,               0.006634
                     37,                 1.2771,                0.55002,                 1.1791,                0.88549,                0.90789,                0.86023,                0.34527,                 1.9397,                0.72541,                 1.6368,               0.006535,               0.006535,               0.006535
                     38,                 1.2698,                 0.5442,                 1.1775,                0.90357,                0.95395,                0.88847,                 0.4349,                 1.7638,                0.65932,                 1.5191,               0.006436,               0.006436,               0.006436
                     39,                 1.2671,                0.54677,                 1.1704,                0.90463,                0.94737,                0.90554,                0.44792,                  1.744,                0.63982,                 1.4905,               0.006337,               0.006337,               0.006337
                     40,                 1.2467,                0.51969,                 1.1688,                 0.8823,                0.91447,                  0.866,                0.42236,                 1.7776,                0.64238,                 1.5207,               0.006238,               0.006238,               0.006238
                     41,                 1.2441,                0.52885,                 1.1665,                0.88874,                0.90789,                 0.8799,                0.39197,                 1.9543,                 0.6763,                 1.6582,               0.006139,               0.006139,               0.006139
                     42,                 1.2473,                0.53364,                 1.1653,                0.89706,                0.94079,                0.87974,                0.38764,                 1.8202,                 0.6614,                 1.5604,                0.00604,                0.00604,                0.00604
                     43,                 1.2415,                0.52622,                 1.1633,                0.89455,                0.96711,                0.90863,                0.44825,                 1.7249,                0.62376,                 1.4821,               0.005941,               0.005941,               0.005941
                     44,                 1.2257,                0.50993,                 1.1547,                0.87973,                0.94079,                0.86433,                0.41418,                  1.817,                0.63886,                   1.57,               0.005842,               0.005842,               0.005842
                     45,                 1.2147,                0.51664,                 1.1588,                0.86372,                0.88816,                 0.8148,                0.38338,                 1.8774,                0.66705,                 1.6411,               0.005743,               0.005743,               0.005743
                     46,                 1.2235,                 0.5129,                 1.1522,                0.88796,                0.93852,                0.86781,                0.36263,                 1.9719,                0.69501,                 1.6665,               0.005644,               0.005644,               0.005644
                     47,                 1.1906,                0.49694,                 1.1449,                0.91298,                0.96711,                0.92122,                0.45725,                 1.6775,                0.63359,                 1.4535,               0.005545,               0.005545,               0.005545
                     48,                 1.1865,                 0.4959,                 1.1295,                 0.9055,                0.94559,                0.89449,                0.44888,                 1.7119,                0.62982,                 1.4843,               0.005446,               0.005446,               0.005446
                     49,                 1.1867,                0.50075,                 1.1278,                0.90023,                0.92763,                0.88569,                 0.4408,                 1.7114,                0.63827,                  1.497,               0.005347,               0.005347,               0.005347
                     50,                 1.1887,                0.48991,                 1.1439,                0.87563,                0.93421,                0.86694,                0.40881,                 1.8862,                0.65357,                 1.6173,               0.005248,               0.005248,               0.005248
                     51,                 1.1701,                0.49024,                 1.1133,                0.88261,                0.92763,                0.87423,                0.39604,                 1.8704,                0.66247,                 1.6445,               0.005149,               0.005149,               0.005149
                     52,                 1.1536,                 0.4842,                 1.1134,                0.87738,                0.95395,                0.87843,                0.41412,                  1.822,                0.66996,                 1.5818,                0.00505,                0.00505,                0.00505
                     53,                 1.1401,                0.47934,                 1.1072,                0.91453,                0.95395,                 0.9084,                0.45133,                 1.7205,                0.64468,                 1.5102,               0.004951,               0.004951,               0.004951
                     54,                 1.1362,                 0.4811,                 1.1072,                 0.8849,                0.92763,                0.87261,                0.40894,                 1.8986,                0.67111,                 1.6485,               0.004852,               0.004852,               0.004852
                     55,                 1.1194,                 0.4665,                 1.0898,                0.90597,                0.95087,                 0.8863,                0.42339,                 1.7419,                 0.6229,                 1.5204,               0.004753,               0.004753,               0.004753
                     56,                 1.1262,                0.47282,                 1.0979,                0.87162,                0.92763,                0.85366,                0.40199,                 1.8395,                0.66156,                 1.6321,               0.004654,               0.004654,               0.004654
                     57,                 1.1283,                0.46452,                 1.0991,                0.86215,                0.92105,                0.83893,                0.38296,                 1.8854,                0.65083,                 1.6315,               0.004555,               0.004555,               0.004555
                     58,                 1.0873,                0.46004,                 1.0851,                0.88399,                0.94737,                0.89899,                0.41731,                 1.7946,                 0.6418,                 1.5706,               0.004456,               0.004456,               0.004456
                     59,                 1.0999,                0.45928,                 1.0964,                 0.8983,                0.94079,                0.87656,                 0.4446,                  1.736,                0.60775,                 1.4988,               0.004357,               0.004357,               0.004357
                     60,                 1.0776,                0.44868,                 1.0727,                 0.9033,                0.95395,                0.89058,                  0.427,                 1.7846,                 0.6369,                 1.5598,               0.004258,               0.004258,               0.004258
                     61,                 1.0686,                0.45299,                 1.0758,                0.89501,                0.94737,                0.89189,                0.41969,                 1.7838,                0.62357,                 1.5775,               0.004159,               0.004159,               0.004159
                     62,                 1.0657,                0.44418,                 1.0828,                0.87209,                0.94737,                 0.8645,                0.41415,                 1.7832,                 0.6221,                 1.5682,                0.00406,                0.00406,                0.00406
                     63,                 1.0603,                0.44277,                 1.0608,                0.87648,                0.94737,                0.88343,                0.42801,                 1.7655,                0.62678,                 1.5548,               0.003961,               0.003961,               0.003961
                     64,                 1.0433,                0.43222,                 1.0577,                0.87643,                0.95395,                0.88816,                0.43431,                 1.7924,                0.63626,                 1.5759,               0.003862,               0.003862,               0.003862
                     65,                 1.0267,                 0.4301,                 1.0586,                0.88875,                0.94737,                0.87724,                0.42208,                 1.8169,                0.63498,                 1.6246,               0.003763,               0.003763,               0.003763
                     66,                 1.0337,                 0.4299,                 1.0512,                0.87711,                0.94079,                0.89385,                0.42053,                 1.8643,                0.64592,                 1.6379,               0.003664,               0.003664,               0.003664
                     67,                 1.0325,                0.43177,                 1.0514,                0.89421,                 0.9454,                 0.8836,                0.43883,                 1.7079,                0.61227,                 1.5114,               0.003565,               0.003565,               0.003565
                     68,                 1.0284,                0.43501,                 1.0491,                0.88751,                0.95395,                0.87379,                0.41698,                  1.855,                0.64818,                 1.6429,               0.003466,               0.003466,               0.003466
                     69,                 1.0165,                0.43912,                 1.0439,                0.86652,                0.93957,                0.85128,                0.42086,                 1.7521,                0.63051,                 1.5847,               0.003367,               0.003367,               0.003367
                     70,                0.99317,                0.42244,                 1.0334,                0.88028,                0.91913,                0.87554,                 0.4153,                 1.7805,                0.64585,                 1.6242,               0.003268,               0.003268,               0.003268
                     71,                 0.9838,                 0.4172,                  1.032,                0.92669,                0.83165,                0.85713,                0.39851,                 1.7787,                0.62621,                 1.6102,               0.003169,               0.003169,               0.003169
                     72,                 0.9823,                0.41424,                 1.0352,                0.89137,                0.94079,                0.88272,                0.45121,                 1.7654,                0.61573,                 1.5752,                0.00307,                0.00307,                0.00307
                     73,                 0.9843,                0.41468,                 1.0349,                0.87444,                0.94079,                0.86997,                0.39194,                  1.904,                0.67782,                 1.7383,               0.002971,               0.002971,               0.002971
                     74,                0.96555,                0.40953,                 1.0275,                0.87025,                0.92763,                0.86376,                0.40283,                  1.931,                0.64992,                 1.7504,               0.002872,               0.002872,               0.002872
                     75,                0.95676,                0.41015,                 1.0131,                0.85784,                0.92763,                0.86219,                0.42528,                 1.8181,                0.64552,                  1.654,               0.002773,               0.002773,               0.002773
                     76,                0.94889,                0.40292,                 1.0187,                  0.878,                0.94697,                0.87242,                0.41635,                 1.8369,                0.65302,                 1.6579,               0.002674,               0.002674,               0.002674
                     77,                0.93864,                0.39756,                 1.0142,                0.88326,                0.95395,                0.89527,                0.43585,                 1.7984,                0.63458,                 1.6258,               0.002575,               0.002575,               0.002575
                     78,                0.93338,                 0.4018,                 1.0111,                 0.8935,                0.94737,                0.90434,                 0.4445,                 1.7911,                0.65047,                 1.6512,               0.002476,               0.002476,               0.002476
                     79,                0.92131,                0.39372,                0.99441,                0.88875,                0.95395,                 0.8939,                0.43029,                 1.8305,                0.65291,                 1.6806,               0.002377,               0.002377,               0.002377
                     80,                0.92036,                 0.3922,                 1.0131,                0.88791,                0.94737,                0.88528,                0.43017,                 1.8517,                0.64997,                  1.707,               0.002278,               0.002278,               0.002278
                     81,                0.89966,                0.38634,                0.99162,                0.87094,                0.94079,                0.88111,                0.44253,                 1.7985,                0.65114,                 1.6402,               0.002179,               0.002179,               0.002179
                     82,                0.89898,                0.38495,                0.99331,                0.88348,                0.95395,                 0.8977,                0.43778,                 1.8083,                0.64409,                 1.6748,                0.00208,                0.00208,                0.00208
                     83,                0.88399,                 0.3859,                 0.9897,                0.87185,                0.93994,                0.87637,                0.43984,                 1.7835,                 0.6328,                  1.643,               0.001981,               0.001981,               0.001981
                     84,                0.88846,                0.38078,                0.99302,                0.87509,                0.94737,                0.88982,                0.44315,                 1.8321,                0.64719,                 1.6721,               0.001882,               0.001882,               0.001882
                     85,                 0.8694,                0.37717,                0.99137,                0.89021,                0.96015,                0.89163,                0.43933,                 1.8064,                0.63832,                   1.64,               0.001783,               0.001783,               0.001783
                     86,                0.86895,                0.37822,                0.98711,                0.89035,                0.96711,                0.90056,                0.43415,                 1.7998,                0.64955,                 1.6543,               0.001684,               0.001684,               0.001684
                     87,                0.83927,                0.37201,                0.97128,                0.87873,                0.95347,                0.88047,                0.43929,                 1.7918,                0.65591,                 1.6312,               0.001585,               0.001585,               0.001585
                     88,                0.84542,                0.36791,                0.96349,                0.87267,                0.94692,                0.87657,                0.43257,                 1.7994,                0.65426,                 1.6761,               0.001486,               0.001486,               0.001486
                     89,                0.83353,                0.36753,                0.96136,                0.86489,                0.94079,                0.86208,                0.41681,                 1.8142,                0.65796,                 1.7014,               0.001387,               0.001387,               0.001387
                     90,                0.82758,                0.35848,                 0.9659,                0.87761,                0.94737,                0.89582,                0.44547,                 1.7805,                0.64823,                 1.6519,               0.001288,               0.001288,               0.001288
                     91,                0.86832,                0.34944,                  1.003,                0.87192,                0.94054,                0.87916,                0.41733,                 1.8496,                0.66079,                 1.7247,               0.001189,               0.001189,               0.001189
                     92,                0.81066,                0.33025,                0.97312,                0.88183,                0.93278,                0.88943,                0.43029,                 1.8337,                 0.6527,                 1.6852,                0.00109,                0.00109,                0.00109
                     93,                0.81038,                 0.3339,                0.97375,                0.87261,                0.95395,                0.89716,                0.44378,                 1.7605,                0.63614,                 1.6473,               0.000991,               0.000991,               0.000991
                     94,                0.79827,                0.33036,                0.97146,                0.89086,                0.96666,                0.90319,                0.43945,                 1.8161,                0.65001,                 1.6956,               0.000892,               0.000892,               0.000892
                     95,                0.79253,                0.32399,                0.95804,                0.89415,                0.94474,                0.90151,                0.43325,                 1.7782,                0.64641,                 1.6702,               0.000793,               0.000793,               0.000793
                     96,                0.78399,                0.32715,                0.96284,                0.87704,                0.94079,                0.87332,                0.44037,                 1.7579,                0.63692,                 1.6588,               0.000694,               0.000694,               0.000694
                     97,                0.77284,                0.31912,                0.95714,                0.86052,                0.93356,                0.84917,                 0.4317,                 1.7821,                0.65168,                  1.704,               0.000595,               0.000595,               0.000595
                     98,                0.76576,                0.31853,                0.96182,                0.87709,                0.93897,                0.86993,                0.43686,                 1.7839,                 0.6457,                 1.6707,               0.000496,               0.000496,               0.000496
                     99,                0.72941,                0.30856,                0.93928,                0.88361,                0.95395,                0.89925,                0.44192,                 1.7865,                0.66635,                 1.6722,               0.000397,               0.000397,               0.000397
                    100,                0.75477,                 0.3185,                 0.9553,                0.88376,                0.93421,                0.87388,                0.44079,                 1.7882,                0.66402,                 1.6846,               0.000298,               0.000298,               0.000298
